LAMMPS data file generated via init_lammps.jl. Written by Simon Alberti.
69 69 1 0.0 1.9766321851304678 4.405501351625295 -0.23998795770429826 0 0 0
70 70 1 0.0 2.8121513211283764 4.430306510017651 1.1835860235088136 0 0 0
71 71 1 0.0 2.590913100551152 -2.1316641936896055 4.165003902517089 0 0 0
72 72 1 0.0 -4.280506529102764 -2.1273465512857905 -4.10014695406966 0 0 0
73 73 1 0.0 -3.333723637572279 -3.566959477161551 3.1766333495583847 0 0 0
74 74 1 0.0 1.5934378575027797 -2.6399004579163643 -4.409975726654114 0 0 0
75 75 1 0.0 -3.4289315314833937 0.2567813004274777 2.0570697126808515 0 0 0
76 76 1 0.0 1.0264902263174118 -1.7331644520099063 2.295138829892805 0 0 0
77 77 1 0.0 -4.189161148845082 -3.1938895076186324 -3.0163456516773204 0 0 0
78 78 1 0.0 3.6716810270604334 -4.01329354202686 -2.344163664451635 0 0 0
79 79 1 0.0 1.4654484224830613 -3.4649186181408984 0.6827258069772117 0 0 0
80 80 1 0.0 -0.8154074805900784 -3.957502804678623 -2.7740411413782526 0 0 0
81 81 1 0.0 -3.7339024301040977 0.6236106554006575 -1.5410457979343017 0 0 0
82 82 1 0.0 1.966036481150999 0.061388391464680225 -4.565407919484905 0 0 0
83 83 1 0.0 3.6156000054714905 -3.1527550358633394 -0.11965770406086396 0 0 0
84 84 1 0.0 0.42823766100582805 -4.999906982274686 -1.9277354192766194 0 0 0
85 85 1 0.0 3.0861971599540077 -4.475280830239744 -0.29061146043082164 0 0 0
86 86 1 0.0 1.0434252614234296 4.500012560908887 -1.7640089873128382 0 0 0
87 87 1 0.0 -1.944490325362016 -0.47521697788055395 0.9597461498785895 0 0 0
88 88 1 0.0 -1.8108725599539985 1.2477151859292093 -1.850672556394307 0 0 0
89 89 1 0.0 0.46973293273460914 -4.043860247905556 -4.2748210891974505 0 0 0
90 90 1 0.0 1.7073347788018234 1.0657579916363078 -3.4709230197973717 0 0 0
91 91 1 0.0 1.666049306825757 -4.5601376678263925 -2.2643915918041744 0 0 0
92 92 1 0.0 -0.5185261950740214 0.5560118934600213 -0.39368409720814146 0 0 0
93 93 1 0.0 -2.8001569136124993 -2.748493934377537 2.3890781805850105 0 0 0
94 94 1 0.0 -0.23701086059748455 4.6016775110194175 0.3196144830392509 0 0 0
95 95 1 0.0 -1.000889674857178 -1.387099140533663 0.48496262668531553 0 0 0
96 96 1 0.0 -0.9338707011673177 -2.5968900169339273 4.755491180132125 0 0 0
97 97 1 0.0 -0.5953412508702058 -0.133365406547167 3.218952929063871 0 0 0
98 98 1 0.0 2.376982966371025 3.192039421082054 1.961923775660721 0 0 0
99 99 1 0.0 2.86497859952802 3.226002468424179 -1.5428025619108663 0 0 0
100 100 1 0.0 3.5406463096141305 -3.4069878455814875 4.713014007398449 0 0 0
101 101 1 0.0 -1.2837320599644544 1.4769180811344027 -2.830629318523431 0 0 0
102 102 1 0.0 -0.2543623771285759 -0.8973619842809377 0.9026793094005248 0 0 0
103 103 1 0.0 4.723974924638464 -0.8452910059440599 -3.2081850631289885 0 0 0
104 104 1 0.0 -1.2028928698810146 3.6371582410701127 1.075012654994703 0 0 0
105 105 1 0.0 4.111338978031906 -4.501632788464076 2.843567557444949 0 0 0
106 106 1 0.0 -3.039491642450268 -4.539321665219851 -4.099544673431362 0 0 0
107 107 1 0.0 0.9362711169926676 -1.206186496623225 0.291643084703022 0 0 0
108 108 1 0.0 -0.9292769625534323 4.157091540209452 -1.1959858990894947 0 0 0
109 109 1 0.0 2.186070884717659 -3.9946213886532043 -4.872230569985495 0 0 0
110 110 1 0.0 -2.457322621097843 -0.17557470248086915 1.8445552437071715 0 0 0
111 111 1 0.0 -3.88147494029242 -1.7378559901333137 4.894730516972249 0 0 0
112 112 1 0.0 0.4549984295723153 -0.9147341089520831 -2.894225459356533 0 0 0
113 113 1 0.0 1.434433608644964 1.4579166558596635 1.7241057054751252 0 0 0
114 114 1 0.0 -2.441776274704713 -0.08298091085637171 3.6770156060683927 0 0 0
115 115 1 0.0 -3.241422556355271 4.694129309996384 -2.1477274261704684 0 0 0
116 116 1 0.0 3.3189715916084985 -4.927280326416827 4.141849024743701 0 0 0
117 117 1 0.0 1.989639290705015 -3.0357177994899667 4.0450814102568255 0 0 0
118 118 1 0.0 1.6987623621618102 -2.4507521202308826 -0.22566889679358137 0 0 0
119 119 1 0.0 -4.923262537730045 3.036474231875683 -4.086636397328336 0 0 0
120 120 1 0.0 4.62108827309968 -1.7945611905650773 0.10413113897560322 0 0 0
121 121 1 0.0 -1.0787195218464052 -2.356632036514381 -0.768960973824802 0 0 0
122 122 1 0.0 -1.1009099272167413 -4.306383884732376 3.995459202584362 0 0 0
123 123 1 0.0 -4.638262454423706 2.683234174838825 -2.522515557978664 0 0 0
124 124 1 0.0 -4.0941761025171655 -4.234555713953975 -0.9892893870858561 0 0 0
125 125 1 0.0 3.841562121391256 3.0498368067161366 2.9008528507266735 0 0 0
126 126 1 0.0 -4.250414894466859 0.7467049483249086 1.6271148674679576 0 0 0
127 127 1 0.0 4.947630539331062 -2.4544920115874547 4.3755772354345694 0 0 0
128 128 1 0.0 -3.0699187927209923 -4.400194235019094 4.237642316082738 0 0 0
129 129 1 0.0 1.1552925104718348 3.249975366598484 -1.7463026220189768 0 0 0
130 130 1 0.0 4.229118940561747 0.18952303618670463 2.653779118658316 0 0 0
131 131 1 0.0 4.9536686180628635 1.9955056029470555 2.4590372275897554 0 0 0
132 132 1 0.0 -3.4927221618038806 -3.2234544987525338 -1.9948772510853963 0 0 0
133 133 1 0.0 -1.7904744697806265 -4.123895516666617 -1.3219111659627067 0 0 0
134 134 1 0.0 2.377415888487655 4.794461635173501 -1.0950661578216092 0 0 0
135 135 1 0.0 -4.276082644937624 -0.1476906875216013 -2.394556181675618 0 0 0
136 136 1 0.0 -0.24604819804671418 3.692574905920752 -2.3416306401257203 0 0 0
137 137 1 0.0 -0.9161715326333129 1.9908575700582123 -1.9727731587843667 0 0 0
138 138 1 0.0 -0.7116963326856123 4.160305238176376 4.326690267016481 0 0 0
139 139 1 0.0 -1.7478255101230111 -2.8176267684232914 2.906836318634868 0 0 0
140 140 1 0.0 -0.8937117035629676 4.13489238387594 1.7915182302824642 0 0 0
141 141 1 0.0 -1.1845835614469626 -3.9639689519382717 3.258887449873807 0 0 0
142 142 1 0.0 4.060818887220982 2.8821344765225323 -2.580195931776932 0 0 0
143 143 1 0.0 -3.362321120052698 -4.338410602712672 -3.1752170387610166 0 0 0
144 144 1 0.0 -2.4469773569538145 -0.793425441250073 -2.0217843396279633 0 0 0
145 145 1 0.0 -4.883825374291647 -2.3373088305208767 -2.1392014113712845 0 0 0
146 146 1 0.0 -1.0449986996298213 4.240364905536865 -0.24928466315611875 0 0 0
147 147 1 0.0 1.9064269040742463 -3.5091719304514655 -2.542218109751863 0 0 0
148 148 1 0.0 -3.480071706156199 4.889158939080696 1.7738986245992798 0 0 0
149 149 1 0.0 -1.7124999893313997 4.343982057383769 1.1192114126297428 0 0 0
150 150 1 0.0 1.1079644599131075 -4.315803002385271 -0.05012914016180847 0 0 0
151 151 1 0.0 -4.815722155864318 -3.214564487152698 2.0012443105994056 0 0 0
152 152 1 0.0 1.0700120317031505 -4.538008184256123 -1.7875912547842687 0 0 0
153 153 1 0.0 3.064057877392665 1.7722527432029853 -2.0259443776351183 0 0 0
154 154 1 0.0 -0.4372247705076049 3.5258710694269624 2.3048412516641603 0 0 0
155 155 1 0.0 0.513952474456123 -4.389177979475535 4.642947310383095 0 0 0
156 156 1 0.0 -2.754022162340737 2.372563943014536 0.25627453119913657 0 0 0
157 157 1 0.0 0.02332806201211035 4.421412469703933 2.9897480354895833 0 0 0
158 158 1 0.0 4.353467799600153 -3.173822880863999 3.0095507999385305 0 0 0
159 159 1 0.0 0.7449677241278829 2.836121458725783 -4.741313907041808 0 0 0
160 160 1 0.0 3.32985820566142 3.5340455753083635 2.3296348670204194 0 0 0
161 161 1 0.0 3.23881790635677 -2.4957613924196087 -3.2579133211103994 0 0 0
162 162 1 0.0 -2.6185152134872403 -1.6550337219737443 3.891902802934167 0 0 0
163 163 1 0.0 -3.9656079121790144 0.6832071958485564 3.626605923319911 0 0 0
164 164 1 0.0 0.7187759056758658 -2.297599329314509 -0.7783059934586483 0 0 0
165 165 1 0.0 -2.770943618635523 2.6429058751439483 2.722603483746745 0 0 0
166 166 1 0.0 3.407089575531625 3.303440750815188 -3.5168593239477897 0 0 0
167 167 1 0.0 3.419671473039907 0.18536082206947047 3.025277289027775 0 0 0
168 168 1 0.0 -3.8378374682316774 -0.6856903461839261 -2.5011346696480317 0 0 0
169 169 1 0.0 1.9216831042771387 -4.963426904466664 4.174976345265499 0 0 0
170 170 1 0.0 2.077157751957439 -2.1565770638224393 -2.101214593679291 0 0 0
171 171 1 0.0 0.9633251356312886 -3.5146291059254295 -0.6830053094420707 0 0 0
172 172 1 0.0 3.206845844461119 -2.3110130854140163 2.1080224483646512 0 0 0
173 173 1 0.0 -0.4314907042563876 -0.7141532754398625 -0.5879744565020806 0 0 0
174 174 1 0.0 2.0530580406446877 0.2980989352475083 4.638185411472435 0 0 0
175 175 1 0.0 0.536143974476647 2.688028193700024 3.799745677236457 0 0 0
176 176 1 0.0 2.1948912585363454 2.906149219082349 -3.01097828229722 0 0 0
177 177 1 0.0 -3.534267362125685 3.763583083502768 3.770091711232917 0 0 0
178 178 1 0.0 3.3679297611336523 2.701093794567628 2.040949992604083 0 0 0
179 179 1 0.0 4.072533280605175 2.1991122739812443 -1.9138914665760054 0 0 0
180 180 1 0.0 0.9899222404728452 0.31275785067440687 2.3455333177152538 0 0 0
181 181 1 0.0 2.45530404307263 -2.5877367520340364 1.4389729688390043 0 0 0
182 182 1 0.0 -3.809674366389154 -1.5927852382291139 -3.7807724780079086 0 0 0
183 183 1 0.0 -2.368657553859782 3.985087578353818 -2.9000393857790296 0 0 0
184 184 1 0.0 0.9675177098440377 0.7863833231180255 -0.15969786031732802 0 0 0
185 185 1 0.0 3.164786800389159 -2.755940261021075 4.925718070009767 0 0 0
186 186 1 0.0 0.16583462408906957 2.556134351088378 -4.233920286190843 0 0 0
187 187 1 0.0 1.76772783478481 3.3722000005856394 -2.6648832446410275 0 0 0
188 188 1 0.0 -1.6124967460844464 4.075352205722918 0.3248531512764288 0 0 0
189 189 1 0.0 -2.253012179978561 -3.105922162055317 -3.1080108344396775 0 0 0
190 190 1 0.0 -2.053533615807316 -4.840993455656923 2.9302862390000772 0 0 0
191 191 1 0.0 2.1517015332447444 -2.283980002959219 2.58331160239059 0 0 0
192 192 1 0.0 2.763848276815576 -4.367492933297104 4.446202421441841 0 0 0
193 193 1 0.0 4.278260135913101 -1.716259684274556 2.1071078410040114 0 0 0
194 194 1 0.0 -3.203481453683119 -1.4711390861305071 2.817384196284186 0 0 0
195 195 1 0.0 4.25809078671899 2.4360156127190526 2.6780401598691403 0 0 0
196 196 1 0.0 2.339626314500169 -4.798315353963963 -0.17374067095752377 0 0 0
197 197 1 0.0 -4.481644753201222 0.9939583888696193 -4.852876985864216 0 0 0
198 198 1 0.0 -0.8690049624882557 4.503292464860989 -3.819077952102231 0 0 0
199 199 1 0.0 -1.2834103410716855 -1.983657608777436 3.2712023000835195 0 0 0
200 200 1 0.0 3.0876197057428705 -0.09640872372548603 -2.863385495597821 0 0 0
201 201 1 0.0 1.556203369396819 -0.45024073499940975 -1.103518111020537 0 0 0
202 202 1 0.0 4.21995896119525 2.0255438740639917 3.6544047268700215 0 0 0
203 203 1 0.0 -2.8874692121143997 4.861655876809863 -2.9258825564635274 0 0 0
204 204 1 0.0 -4.693336693347641 -1.3909383662775254 -1.9045164000050296 0 0 0
205 205 1 0.0 2.9444779459403057 4.0819934529450865 -1.0676248660373497 0 0 0
206 206 1 0.0 4.47282623783515 1.0954987649500891 1.2507167382843543 0 0 0
207 207 1 0.0 3.98915802738909 3.80450686863146 -2.537838595198548 0 0 0
208 208 1 0.0 3.947752071358215 -0.30557256085616835 4.765186837129988 0 0 0
209 209 1 0.0 -1.0494539786361146 -0.5307332307731984 -1.2496563564144605 0 0 0
210 210 1 0.0 2.402317366110487 -3.39817225914918 1.2497183928291378 0 0 0
211 211 1 0.0 -2.7825795707411807 -2.3020613672864796 1.68276271203169 0 0 0
212 212 1 0.0 3.9205455933492637 1.8190201886098532 -0.5191057609337921 0 0 0
213 213 1 0.0 4.529716096158616 4.607884131603722 2.5114504827852624 0 0 0
214 214 1 0.0 3.723034900748006 -1.3220897931723985 4.655055935340176 0 0 0
215 215 1 0.0 -2.0267214278392585 0.2277607606902441 1.015473730205657 0 0 0
216 216 1 0.0 -2.618771918437245 4.157409276569448 -1.3042929382659318 0 0 0
217 217 1 0.0 -1.2632495914328135 1.3673896926727922 0.268194997903338 0 0 0
218 218 1 0.0 -3.534483485105934 -3.0381248161433803 -4.736784493596793 0 0 0
219 219 1 0.0 0.88986199853922 3.2396243910367932 -3.963038022063924 0 0 0
220 220 1 0.0 -2.779323247477492 -3.0682967536042094 -3.7901298676227526 0 0 0
221 221 1 0.0 1.1795810772363682 1.2872108994329414 4.239863264928863 0 0 0
222 222 1 0.0 -0.06880201596718116 -4.137549254326771 2.4887744279893464 0 0 0
223 223 1 0.0 3.54291872405358 4.185412126575738 -4.066554365906562 0 0 0
224 224 1 0.0 -2.3552271008248917 -0.19337938461144333 -2.990854428691063 0 0 0
225 225 1 0.0 -2.642881785107909 0.9364557311574035 -0.8740834740162207 0 0 0
226 226 1 0.0 2.5466953890903206 -4.497532173716182 3.739589039421059 0 0 0
227 227 1 0.0 3.275505611656069 -1.6134279281696173 1.1769401497481304 0 0 0
228 228 1 0.0 0.6069966390153461 4.690550878127905 -1.060622422992897 0 0 0
229 229 1 0.0 -1.280682091976768 2.887593185721977 2.0857720287964545 0 0 0
230 230 1 0.0 -0.5691868491278429 -3.338748224500312 4.41576877159053 0 0 0
231 231 1 0.0 -2.8553121436219033 4.386958170469708 4.2650432346826435 0 0 0
232 232 1 0.0 1.6725170102668265 -2.333137923732329 -3.05337987519241 0 0 0
233 233 1 0.0 3.718510123053697 -0.6560602123665591 3.804040446853975 0 0 0
234 234 1 0.0 -3.948988119173195 -2.2782844061176686 -2.1509070211724635 0 0 0
235 235 1 0.0 -0.9654024048688834 -2.731772280301926 -2.103912231437101 0 0 0
236 236 1 0.0 -0.6509915153493964 1.656779971469204 1.7668575649093743 0 0 0
237 237 1 0.0 3.2606604414289357 -3.1296286227701997 1.5675115257886194 0 0 0
238 238 1 0.0 1.0745424825266863 2.603882423703462 2.1979808511879773 0 0 0
239 239 1 0.0 1.1295696868570406 4.427977627253913 -4.893602058686045 0 0 0
240 240 1 0.0 -4.107220111188901 1.4430257219129654 0.6237054348751752 0 0 0
241 241 1 0.0 -0.19589104938571467 0.6265693438570166 -2.062256452632154 0 0 0
242 242 1 0.0 -2.782229092304036 1.352332971913186 1.3343293781093637 0 0 0
243 243 1 0.0 0.3520557511005773 1.4177813442514182 3.7667664428970973 0 0 0
244 244 1 0.0 -0.4805543912348771 -2.6633719279874812 1.1558201958321987 0 0 0
245 245 1 0.0 1.058661529657737 -2.4289035039513083 4.211977237411475 0 0 0
246 246 1 0.0 1.3192355134448297 -3.798162644457851 3.7939202358106723 0 0 0
247 247 1 0.0 -4.58090444811373 -2.8397735237691304 2.89078103333142 0 0 0
248 248 1 0.0 0.9491494899645243 2.195667265423829 1.3324295695397224 0 0 0
249 249 1 0.0 0.9295662534918687 3.8217444344344766 -0.8473415186749875 0 0 0
250 250 1 0.0 1.4896690312421406 -1.2045467906905518 3.9595147602728122 0 0 0
251 251 1 0.0 1.0043783146139162 2.6370522014467914 -2.266021137888586 0 0 0
252 252 1 0.0 -0.6235133489777596 -3.3244723942671737 -1.5427558532753674 0 0 0
253 253 1 0.0 -1.00820519907044 -4.183503131165896 -4.92208619389639 0 0 0
254 254 1 0.0 0.11073435998917613 -0.04873042842686548 -2.8681092306768607 0 0 0
255 255 1 0.0 -3.8562457948864792 1.5349375352111618 1.936690798627576 0 0 0
256 256 1 0.0 -1.2900981199692554 2.826188425050404 4.84750806726535 0 0 0
257 257 1 0.0 0.13348763873172764 0.6484916273829713 -2.9575357673625957 0 0 0
258 258 1 0.0 4.755767312188841 2.607340036513123 0.9509199846940843 0 0 0
259 259 1 0.0 1.6674719853664417 2.479126672191967 4.159972593730046 0 0 0
260 260 1 0.0 3.9189898082801005 -2.1816589036205825 1.2006457505324324 0 0 0
261 261 1 0.0 0.44134885736469087 1.7186619305808417 2.0181095469596055 0 0 0
262 262 1 0.0 -0.5115605525524334 -0.9588804621760438 3.3510975793424933 0 0 0
263 263 1 0.0 0.5507445066588126 -4.451649754396211 -3.1186693723077186 0 0 0
264 264 1 0.0 -1.0322987200705258 -0.7045889144358588 1.6924282054951885 0 0 0
265 265 1 0.0 2.467164121860228 2.7596550745242983 -2.226985978794426 0 0 0
266 266 1 0.0 1.7378547663254142 1.36068494596174 -4.262726809785185 0 0 0
267 267 1 0.0 -3.6986339519896214 -1.6613645436436544 -0.7123787925516298 0 0 0
268 268 1 0.0 3.356130716780509 -0.4272619818845431 -0.2254559758038921 0 0 0
269 269 1 0.0 4.4207550865416465 -2.3768493855850616 -0.9716968391305087 0 0 0
270 270 1 0.0 4.5652048727260635 -2.5995523758864145 2.2395784300592583 0 0 0
271 271 1 0.0 -3.9185825977684474 -2.801902678745052 -1.097443471075569 0 0 0
272 272 1 0.0 -0.3045042865324703 4.312303159068836 -1.803772714771421 0 0 0
273 273 1 0.0 4.771595133891518 3.447994209496148 -1.591577825661207 0 0 0
274 274 1 0.0 -0.5686847884817103 0.632008741210238 -3.9309027729870483 0 0 0
275 275 1 0.0 0.8033033818408377 4.22737286526673 0.5870250491247706 0 0 0
276 276 1 0.0 -0.10812844234926366 0.7219011059626119 2.0261337156017545 0 0 0
277 277 1 0.0 0.03252206425278814 -3.0833086650244477 -3.424798661141315 0 0 0
278 278 1 0.0 3.3534513996948796 -2.773235889993285 3.96626484754076 0 0 0
279 279 1 0.0 -3.4622548307992798 -4.2299011756791725 0.22434722861850975 0 0 0
280 280 1 0.0 1.7715049676752068 0.8434496129338918 2.5980888884861812 0 0 0
281 281 1 0.0 -0.9575227419954189 -1.9750673285636622 1.4206827729527047 0 0 0
282 282 1 0.0 -3.342342086719908 -0.06469665476830144 -4.420969629635968 0 0 0
283 283 1 0.0 -3.494911918280905 -0.7995497683147352 4.5212900341800655 0 0 0
284 284 1 0.0 4.706736331796481 -2.348865909357234 -3.5619374895435927 0 0 0
285 285 1 0.0 -4.30467150322439 -0.6475005710852146 -0.18537524382106518 0 0 0
286 286 1 0.0 -2.431441407495499 -1.6564592373568274 -2.0174356750122415 0 0 0
287 287 1 0.0 4.789893636428326 -4.290880076778963 4.497974728213357 0 0 0
288 288 1 0.0 0.47179636123622526 -3.054221432316331 0.09010515364528349 0 0 0
289 289 1 0.0 4.451416368969438 1.5449191950868588 -4.61082363624579 0 0 0
290 290 1 0.0 2.4309984275691736 -0.928708552386242 -2.1005163506702864 0 0 0
291 291 1 0.0 -2.968902313022178 2.702548547516683 -2.2670366218128954 0 0 0
292 292 1 0.0 2.5786952665795857 1.1584805222128134 -3.076989378185828 0 0 0
293 293 1 0.0 -3.3026005889790024 -3.4424699964438013 4.633772379665771 0 0 0
294 294 1 0.0 -2.5123031111686034 4.315798921412391 4.9953226737547425 0 0 0
295 295 1 0.0 2.7380008886899905 -1.0485442159041183 4.761367586051318 0 0 0
296 296 1 0.0 4.659776048370238 -3.6080436813418046 0.8959491654956651 0 0 0
297 297 1 0.0 -2.483747068086517 -3.0892295345297747 -2.3706746650952057 0 0 0
298 298 1 0.0 1.3650031267664486 -1.2701811251808124 -3.2799072948847074 0 0 0
299 299 1 0.0 0.47741765936130776 -1.5405723235408821 2.9086252729567796 0 0 0
300 300 1 0.0 4.192495645432825 -1.3694541539798557 -0.9238341321674026 0 0 0
301 301 1 0.0 -3.670732634145255 -1.4158794580997327 0.8577145852046382 0 0 0
302 302 1 0.0 -0.8131434029332176 0.23289899485729038 3.932696409509349 0 0 0
303 303 1 0.0 2.9080613280676904 0.42668326389467914 -4.1607321408820575 0 0 0
304 304 1 0.0 1.819830389296012 1.5123974798009918 -1.2408182432708257 0 0 0
305 305 1 0.0 -0.9941611491092575 -2.3098891805802992 -2.907558249222352 0 0 0
306 306 1 0.0 -1.8179132386076438 3.0672687621480534 3.8049202302660134 0 0 0
307 307 1 0.0 2.3749224715639414 -4.535579577182665 0.9512979021476928 0 0 0
308 308 1 0.0 4.143224460245241 -1.6401453259719831 4.124770476347292 0 0 0
309 309 1 0.0 -0.7646310276696111 1.752292126807399 -4.16753002126368 0 0 0
310 310 1 0.0 4.910770056923621 1.1604365744745007 -1.6320014101010005 0 0 0
311 311 1 0.0 4.946542758724107 3.6183285920392425 0.7353031188502515 0 0 0
312 312 1 0.0 1.993426929071851 -1.3012411949947866 -0.7573492420181829 0 0 0
313 313 1 0.0 0.41868157425024854 -1.335128414434994 -3.5296415003291584 0 0 0
314 314 1 0.0 4.69867522566191 1.6552732226032019 -3.7626388376390985 0 0 0
315 315 1 0.0 -1.2503210654923178 0.8312636164585054 -1.7088227220427377 0 0 0
316 316 1 0.0 -4.456504382648748 -0.002121411318976918 2.1011346228690506 0 0 0
317 317 1 0.0 0.0718399807259198 -1.7345484581586246 1.9014544526730734 0 0 0
318 318 1 0.0 4.999734896547087 1.308836467244486 -2.61954665183165 0 0 0
319 319 1 0.0 -0.772494711812163 1.5331967210239572 4.941098999044989 0 0 0
320 320 1 0.0 -1.5723030183113993 -2.8613910458921032 -4.200212583545127 0 0 0
